ob_time,id,id_type,met_domain_name,version_num,src_id,rec_st_ind,wind_speed_unit_id,src_opr_type,wind_direction,wind_speed,prst_wx_id,past_wx_id_1,past_wx_id_2,cld_ttl_amt_id,low_cld_type_id,med_cld_type_id,hi_cld_type_id,cld_base_amt_id,cld_base_ht,visibility,msl_pressure,cld_amt_id_1,cloud_type_id_1,cld_base_ht_id_1,cld_amt_id_2,cloud_type_id_2,cld_base_ht_id_2,cld_amt_id_3,cloud_type_id_3,cld_base_ht_id_3,cld_amt_id_4,cloud_type_id_4,cld_base_ht_id_4,vert_vsby,air_temperature,dewpoint,wetb_temp,rltv_hum,stn_pres,alt_pres,ground_state_id,q10mnt_mxgst_spd,cavok_flag,cs_hr_sun_dur,wmo_hr_sun_dur,snow_depth,wind_direction_q,wind_speed_q,prst_wx_id_q,past_wx_id_1_q,past_wx_id_2_q,cld_ttl_amt_id_q,low_cld_type_id_q,med_cld_type_id_q,hi_cld_type_id_q,cld_base_amt_id_q,cld_base_ht_q,visibility_q,msl_pressure_q,air_temperature_q,dewpoint_q,wetb_temp_q,ground_state_id_q,cld_amt_id_1_q,cloud_type_id_1_q,cld_base_ht_id_1_q,cld_amt_id_2_q,cloud_type_id_2_q,cld_base_ht_id_2_q,cld_amt_id_3_q,cloud_type_id_3_q,cld_base_ht_id_3_q,cld_amt_id_4_q,cloud_type_id_4_q,cld_base_ht_id_4_q,vert_vsby_q,stn_pres_q,alt_pres_q,q10mnt_mxgst_spd_q,cs_hr_sun_dur_q,wmo_hr_sun_dur_q,snow_depth_q,wind_direction_j,wind_speed_j,prst_wx_id_j,past_wx_id_1_j,past_wx_id_2_j,cld_amt_id_j,cld_ht_j,visibility_j,msl_pressure_j,air_temperature_j,dewpoint_j,wetb_temp_j,rltv_hum_j,vert_vsby_j,stn_pres_j,alt_pres_j,q10mnt_mxgst_spd_j,meto_stmp_time,midas_stmp_etime,drv_hr_sun_dur,drv_hr_sun_dur_q
01/01/2019 00:00,3772,WMO,SYNOP,1,708,1011,4,5,290,6,NA,NA,NA,8,NA,NA,NA,NA,60,3500,1034.8,8,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4.8,7.1,74.2,1031.7,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,31/12/2018 23:52,0,0,101
01/01/2019 01:00,3772,WMO,SYNOP,1,708,1011,4,5,280,6,NA,NA,NA,8,NA,NA,NA,NA,60,2800,1034.5,8,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,4.9,7.1,76.6,1031.4,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,01/01/2019 00:51,0,0,101
01/01/2019 02:00,3772,WMO,SYNOP,1,708,1011,4,5,290,10,NA,NA,NA,8,NA,NA,NA,NA,60,4500,1034.6,8,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4.3,6.9,71.5,1031.4,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,01/01/2019 01:52,0,0,101
01/01/2019 03:00,3772,WMO,SYNOP,1,708,1011,4,5,290,7,NA,NA,NA,8,NA,NA,NA,NA,60,4500,1034.5,8,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4.4,7,72.9,1031.4,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,01/01/2019 02:52,0,0,101
01/01/2019 04:00,3772,WMO,SYNOP,1,708,1011,4,5,290,6,NA,NA,NA,8,NA,NA,NA,NA,60,3500,1034.4,8,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,4.4,6.9,72.7,1031.3,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,01/01/2019 03:52,0,0,101
01/01/2019 05:00,3772,WMO,SYNOP,1,708,1011,4,5,270,6,NA,NA,NA,6,NA,NA,NA,NA,60,3500,1033.9,6,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,4.4,6.3,78.5,1030.8,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,01/01/2019 04:51,0,0,101
01/01/2019 06:00,3772,WMO,SYNOP,1,708,1011,4,5,250,4,NA,NA,NA,3,NA,NA,NA,NA,250,2800,1033.8,3,NA,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,3.4,4.6,87.2,1030.6,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,01/01/2019 05:52,0,0,101
01/01/2019 07:00,3772,WMO,SYNOP,1,708,1011,4,5,270,7,NA,NA,NA,6,NA,NA,NA,NA,100,2300,1034.1,6,NA,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,4.6,5.8,86.4,1031,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,01/01/2019 06:51,0,0,101
01/01/2019 08:00,3772,WMO,SYNOP,1,708,1011,4,5,270,6,NA,NA,NA,7,NA,NA,NA,NA,60,3000,1034.5,7,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,4.5,6,83.6,1031.4,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,01/01/2019 07:52,0,0,101
01/01/2019 09:00,3772,WMO,SYNOP,1,708,1011,4,5,260,4,NA,NA,NA,8,NA,NA,NA,NA,60,2600,1034.8,7,NA,60,7,NA,72,NA,NA,NA,NA,NA,NA,NA,7.5,4.7,6.3,82.5,1031.7,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,01/01/2019 08:55,0,0.1,101
01/01/2019 10:00,3772,WMO,SYNOP,1,708,1011,4,5,280,6,NA,NA,NA,8,NA,NA,NA,NA,60,2500,1035,8,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,4.9,6.8,77.6,1031.8,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,01/01/2019 09:51,0,0,101
01/01/2019 11:00,3772,WMO,SYNOP,1,708,1011,4,5,300,8,NA,NA,NA,4,NA,NA,NA,NA,60,3000,1034.6,2,NA,72,3,NA,117,NA,NA,NA,NA,NA,NA,NA,10.1,5.9,8.2,75.3,1031.5,NA,NA,NA,NA,NA,0.4,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,01/01/2019 10:51,0,0.3,101
01/01/2019 12:00,3772,WMO,SYNOP,1,708,1011,4,5,300,9,NA,NA,NA,7,NA,NA,NA,NA,100,2400,1034.4,7,NA,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,6.9,8.8,76.9,1031.3,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,01/01/2019 11:52,0,0.1,101
01/01/2019 13:00,3772,WMO,SYNOP,1,708,1011,4,5,300,9,NA,NA,NA,8,NA,NA,NA,NA,30,3500,1034.4,1,NA,48,8,NA,126,NA,NA,NA,NA,NA,NA,NA,10.6,7.1,8.9,78.2,1031.3,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,01/01/2019 12:52,0,0,101
